"","SCHOOL_TYPE","RACE","FAM_COMP","SES","PT_ED","PT_PUSH","COMP_AND_INTERNET","PERC_SOPH_COLLEGE_PREP","LOWEST_TEACHER_SALARY_THOUSANDS","TEST_COMP","SESQU_2011","DROPPED_OUT","ED_ATNMT_BACHELORS","PT_ED_YEARS","PT_PUSH_YEARS","LH_LACK_OF_SPACE","LH_POOR_BUILDINGS","LH_POOR_HEATING_AIR_LIGHT","LH_LACK_TEXT","LH_POOR_FACILITIES","LH_POOR_TECH","FREE_LUNCH_CATEGORIES","FREE_LUNCH_MAJ","MATH_PUSH_YEARS","ENGLISH_PUSH_YEARS","ED_ATNMT","TEST_COMP_QU"
"4480","Public","White","Two Parents",-0.46,"Some HS/GED","Bachelor's",TRUE,80,NA,40.39,"4",FALSE,FALSE,4,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,4,8,"Associates/
Some Undergrad",1
"4481","Public","White","Two Parents",0.21,"Attend PS/Associate's","Bachelor's",TRUE,80,NA,51.67,"4",FALSE,TRUE,5,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,7,8,"Bachelors",3
"4482","Public","White","Two Parents",0.93,"Bachelors","Advanced Degree",TRUE,80,NA,51.67,"2",FALSE,FALSE,8,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",3
"4483","Public","White","Two Parents",0.39,"Attend PS/Associate's","Bachelor's",TRUE,80,NA,38.71,"2",FALSE,FALSE,6,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,7,"Associates/
Some Undergrad",1
"4484","Public","White","Two Parents",1.54,"Advanced Degree","Advanced Degree",FALSE,80,NA,48.19,"3",FALSE,FALSE,12,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,4,4,"GED",2
"4485","Public","White","Two Parents",0.45,"Attend PS/Associate's","Bachelor's",TRUE,80,NA,53.93,"2",FALSE,FALSE,5,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,4,8,"Associates/
Some Undergrad",3
"4486","Public","Black","Two Parents",0.29,"Bachelors","Advanced Degree",TRUE,80,NA,50.4,"3",FALSE,TRUE,8,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,6,NA,"Bachelors",3
"4487","Public","White","Two Parents",0.65,"Attend PS/Associate's","Advanced Degree",NA,80,NA,52.09,"3",FALSE,TRUE,7,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,10,10,"Bachelors",3
"4488","Public","White","Two Parents",0.06,"Attend PS/Associate's","Bachelor's",TRUE,80,NA,65.78,"2",FALSE,FALSE,6,8,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,8,8,"Associates/
Some Undergrad",4
"4489","Public",NA,"Single/Absent Parent",NA,NA,"Some HS/GED",NA,80,NA,36.05,NA,FALSE,NA,NA,4,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,NA,NA,NA,1
"4490","Public","White","Two Parents",-0.31,"Some HS/GED","Advanced Degree",TRUE,80,NA,49.32,"2",TRUE,FALSE,1,12,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,6,4,"Associates/
Some Undergrad",2
"4491","Public",NA,"Two Parents",NA,NA,"Advanced Degree",NA,80,NA,49.61,"4",FALSE,FALSE,NA,10,"No","No","No","No",FALSE,FALSE,"<=5%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"4492","Public","Black","Two Parents",1.22,"Advanced Degree","Advanced Degree",TRUE,80,32,54.06,"3",FALSE,FALSE,10,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,NA,8,"Associates/
Some Undergrad",3
"4493","Public","White","Two Parents",1.22,"Advanced Degree","Advanced Degree",TRUE,80,32,66.4,"4",FALSE,TRUE,10,10,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,12,"Bachelors",4
"4494","Public","White","Two Parents",0.7,"Bachelors","Bachelor's",TRUE,80,32,51.67,"4",FALSE,FALSE,8,8,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,6,"Associates/
Some Undergrad",3
"4495","Public","AI/AN/Mixed","Two Parents",-0.15,"Bachelors",NA,NA,80,32,43.32,"2",FALSE,FALSE,8,7,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,6,"Associates/
Some Undergrad",2
"4496","Public","API","Two Parents",0.51,"Bachelors","Advanced Degree",TRUE,80,32,73.36,"4",FALSE,TRUE,8,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,10,"Bachelors",4
"4497","Public","API","Two Parents",1.42,"Advanced Degree","Advanced Degree",NA,80,32,52.95,"2",FALSE,FALSE,12,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,10,NA,"Associates/
Some Undergrad",3
"4498","Public","API","Two Parents",0.06,"Attend PS/Associate's","Advanced Degree",TRUE,80,32,54.3,"3",TRUE,TRUE,7,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,8,"Bachelors",3
"4499","Public","API","Two Parents",0.25,"Attend PS/Associate's","Bachelor's",NA,80,32,43.2,NA,FALSE,NA,6,8,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,4,6,NA,2
"4500","Public","API","Single/Absent Parent",-0.58,"Bachelors","Bachelor's",NA,80,32,38.94,"1",FALSE,FALSE,8,8,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,6,8,"Associates/
Some Undergrad",1
"4501","Public","API","Two Parents",0.94,"Advanced Degree","Advanced Degree",TRUE,80,32,65.19,"4",FALSE,TRUE,10,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,8,"Bachelors",4
"4502","Public","API","Two Parents",-0.47,"Some HS/GED","Advanced Degree",TRUE,80,32,55.53,NA,FALSE,NA,4,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,NA,8,NA,3
"4503","Public","API","Two Parents",0.89,"Bachelors","Bachelor's",TRUE,80,32,60.6,NA,FALSE,NA,8,8,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,8,NA,4
"4504","Public","API","Single/Absent Parent",0.03,"Bachelors","Advanced Degree",TRUE,80,32,67.22,NA,FALSE,NA,8,10,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,8,NA,4
"4505","Public","API","Two Parents",-0.47,"Bachelors","Advanced Degree",TRUE,80,32,50.13,"4",FALSE,TRUE,8,10,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,8,"Bachelors",2
"4506","Public","White","Two Parents",0.87,"Bachelors","Advanced Degree",TRUE,80,32,64.53,"4",FALSE,TRUE,8,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,10,8,"Bachelors",4
"4507","Public","API","Two Parents",0.25,"Attend PS/Associate's",NA,TRUE,80,32,37.24,"1",FALSE,FALSE,7,7,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,4,"Associates/
Some Undergrad",1
"4508","Public","White","Two Parents",0.45,"Bachelors","Some HS/GED",TRUE,80,32,64.42,"4",FALSE,TRUE,8,4,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,10,10,"Bachelors",4
"4509","Public","White","Single/Absent Parent",-0.3,"Some HS/GED","Bachelor's",TRUE,80,32,58.63,"1",FALSE,FALSE,4,8,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,10,7,"GED",4
"4510","Public",NA,"Single/Absent Parent",NA,NA,"Advanced Degree",NA,80,32,NA,"1",FALSE,FALSE,NA,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,6,6,"Associates/
Some Undergrad",NA
"4511","Public","Hispanic","Two Parents",-0.6,"Attend PS/Associate's","Some HS/GED",TRUE,80,32,43.81,NA,FALSE,NA,5,4,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,4,NA,2
"4512","Public","API","Two Parents",0.39,"Advanced Degree","Bachelor's",TRUE,80,32,56.44,"4",FALSE,TRUE,10,8,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,10,"Bachelors",3
"4513","Public","White","Two Parents",0.62,"Advanced Degree","Bachelor's",TRUE,80,32,62.88,"4",TRUE,TRUE,12,8,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,10,10,"Bachelors",4
"4514","Public","Hispanic","Two Parents",1.52,"Advanced Degree","Advanced Degree",TRUE,80,32,72.27,"4",FALSE,TRUE,12,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,12,10,"PhD",4
"4515","Public","White","Two Parents",0.91,"Bachelors","Advanced Degree",TRUE,80,32,59.14,"4",FALSE,TRUE,8,10,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,10,8,"Master's/
Post-Bacc. Cert.",4
"4516","Public","API","Single/Absent Parent",-0.18,"Attend PS/Associate's","Advanced Degree",TRUE,80,32,55.72,"4",FALSE,FALSE,7,12,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",3
"4517","Public","White","Two Parents",1.24,"Advanced Degree","Advanced Degree",TRUE,80,32,66.25,"3",FALSE,TRUE,10,10,"Yes","No","No","No",FALSE,TRUE,"<=30%",FALSE,10,8,"Bachelors",4
"4518","Public",NA,"Single/Absent Parent",NA,NA,NA,NA,-8,NA,NA,"2",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,"<=30%",FALSE,NA,NA,"GED",NA
"4519","Public","API","Two Parents",-0.23,"Some HS/GED","Bachelor's",TRUE,-7,NA,51.15,"3",FALSE,FALSE,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,7,6,"Associates/
Some Undergrad",3
"4520","Public","API","Two Parents",-0.86,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,42.43,NA,TRUE,NA,7,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,4,NA,1
"4521","Public","API","Two Parents",0.3,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,65.52,NA,FALSE,NA,5,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,10,NA,NA,4
"4522","Public",NA,"Single/Absent Parent",NA,"Some HS/GED","Advanced Degree",NA,-7,NA,NA,"2",FALSE,FALSE,1,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,4,"Associates/
Some Undergrad",NA
"4523","Public",NA,"Two Parents",NA,"Some HS/GED",NA,NA,-7,NA,NA,"1",TRUE,FALSE,1,7,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,4,NA,"Associates/
Some Undergrad",NA
"4524","Public","White","Two Parents",-0.16,"Some HS/GED","Bachelor's",TRUE,-7,NA,50.73,NA,FALSE,NA,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,4,4,NA,3
"4525","Public","Hispanic","Single/Absent Parent",-0.46,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,52.65,"2",FALSE,TRUE,7,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,6,"Bachelors",3
"4526","Public",NA,"Single/Absent Parent",NA,"Attend PS/Associate's","Advanced Degree",NA,-7,NA,NA,"1",FALSE,FALSE,7,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,4,NA,"Associates/
Some Undergrad",NA
"4527","Public","API","Single/Absent Parent",-0.16,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,54.51,"3",FALSE,FALSE,7,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,7,NA,"Associates/
Some Undergrad",3
"4528","Public","API","Single/Absent Parent",-0.68,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,68.35,"2",FALSE,FALSE,6,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,8,"Associates/
Some Undergrad",4
"4529","Public","White","Two Parents",0.45,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,58.73,"4",FALSE,FALSE,7,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,10,8,"Associates/
Some Undergrad",4
"4530","Public","API","Single/Absent Parent",-1.3,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,60.47,"4",FALSE,TRUE,5,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,8,"Bachelors",4
"4531","Public","API","Two Parents",0.41,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,58.41,"4",FALSE,TRUE,6,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,10,"PhD",4
"4532","Public","API","Two Parents",0.73,"Advanced Degree","Bachelor's",TRUE,-7,NA,48.32,"4",FALSE,TRUE,10,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,7,"Bachelors",2
"4533","Public","API","Two Parents",-0.49,"Some HS/GED","Advanced Degree",TRUE,-7,NA,53.03,"3",FALSE,TRUE,4,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,8,"Bachelors",3
"4534","Public","White","Two Parents",0.71,"Bachelors","Bachelor's",TRUE,-7,NA,36.06,"1",FALSE,FALSE,8,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,8,"Associates/
Some Undergrad",1
"4535","Public",NA,"Two Parents",NA,"Bachelors","Advanced Degree",NA,-7,NA,NA,NA,FALSE,NA,8,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,NA,NA,NA
"4536","Public","Hispanic","Single/Absent Parent",0.65,"Advanced Degree","Advanced Degree",FALSE,-7,NA,63.29,NA,FALSE,NA,10,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,10,10,NA,4
"4537","Public","Hispanic","Two Parents",0.74,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,65.79,"2",FALSE,FALSE,7,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,10,"Associates/
Some Undergrad",4
"4538","Public","White","Two Parents",1.31,"Advanced Degree","Advanced Degree",TRUE,-7,NA,66.69,"4",FALSE,TRUE,10,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,10,"PhD",4
"4539","Public","API","Two Parents",0.38,"Attend PS/Associate's","Advanced Degree",TRUE,-7,NA,60.15,NA,FALSE,NA,6,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,8,NA,4
"4540","Public","Black","Two Parents",0.94,"Advanced Degree","Bachelor's",TRUE,-7,NA,56,"4",FALSE,TRUE,10,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,8,"Bachelors",3
"4541","Public","White","Two Parents",1.28,"Advanced Degree","Bachelor's",TRUE,-7,NA,65.89,"4",FALSE,TRUE,10,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,8,"Bachelors",4
"4542","Public","White","Single/Absent Parent",0.55,"Advanced Degree","Advanced Degree",TRUE,-7,NA,53.59,"4",FALSE,FALSE,10,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,7,8,"Associates/
Some Undergrad",3
"4543","Public","API","Two Parents",-0.96,"Some HS/GED","Advanced Degree",TRUE,-7,NA,54.52,"3",FALSE,TRUE,4,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,7,"Bachelors",3
"4544","Public","White","Two Parents",0.75,"Bachelors","Bachelor's",TRUE,-7,NA,44.88,"3",FALSE,FALSE,8,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,7,8,"Associates/
Some Undergrad",2
"4545","Public","AI/AN/Mixed","Single/Absent Parent",-0.42,"Attend PS/Associate's","Bachelor's",TRUE,-7,NA,44.36,"2",TRUE,FALSE,5,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,4,4,"Associates/
Some Undergrad",2
"4546","Public",NA,"Two Parents",NA,"Attend PS/Associate's","Advanced Degree",NA,-7,NA,NA,"1",FALSE,FALSE,7,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,12,NA,"Associates/
Some Undergrad",NA
"4547","Public",NA,"Two Parents",NA,NA,"Some HS/GED",NA,-7,NA,NA,"1",TRUE,FALSE,NA,2,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,NA,"No GED",NA
"4548","Public","API","Two Parents",-1.04,"Some HS/GED","Bachelor's",TRUE,-7,NA,58.04,"4",FALSE,TRUE,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,7,8,"Bachelors",4
"4549","Public","API","Two Parents",-1.05,"Some HS/GED","Bachelor's",TRUE,-7,NA,56.83,"3",FALSE,TRUE,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,10,8,"Bachelors",3
"4550","Public","Black","Two Parents",-0.46,"Some HS/GED","Advanced Degree",TRUE,0,NA,36.13,NA,FALSE,NA,4,10,"No","No","Yes","No",FALSE,TRUE,NA,NA,NA,NA,NA,1
"4551","Public","AI/AN/Mixed","Single/Absent Parent",-0.67,"Some HS/GED",NA,TRUE,0,NA,48.8,"4",FALSE,FALSE,4,6,"No","No","Yes","No",FALSE,TRUE,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",2
"4552","Public","White","Two Parents",-0.57,"Some HS/GED","Bachelor's",TRUE,0,NA,59.66,"1",FALSE,FALSE,4,8,"No","No","Yes","No",FALSE,TRUE,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",4
"4553","Public","AI/AN/Mixed","Single/Absent Parent",-1.18,"Attend PS/Associate's","Advanced Degree",TRUE,0,NA,38.7,NA,FALSE,NA,6,10,"No","No","Yes","No",FALSE,TRUE,"<=75%",TRUE,NA,NA,NA,1
"4554","Public",NA,"Single/Absent Parent",NA,"Attend PS/Associate's","Bachelor's",NA,0,NA,NA,NA,FALSE,NA,6,8,"No","No","Yes","No",FALSE,TRUE,"<=75%",TRUE,NA,NA,NA,NA
"4555","Public","White","Single/Absent Parent",-0.29,"Attend PS/Associate's","Bachelor's",TRUE,0,NA,51.79,"2",FALSE,FALSE,5,8,"No","No","Yes","No",FALSE,TRUE,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",3
"4556","Public","White","Two Parents",-0.05,"Attend PS/Associate's","Bachelor's",FALSE,0,NA,39.21,"2",TRUE,FALSE,7,8,"No","No","Yes","No",FALSE,TRUE,NA,NA,NA,NA,"Associates/
Some Undergrad",1
"4557","Public","White","Two Parents",-0.76,"Some HS/GED","Bachelor's",FALSE,0,NA,43.31,"2",FALSE,FALSE,4,8,"No","No","Yes","No",FALSE,TRUE,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",2
"4558","Public","White","Two Parents",-0.03,"Some HS/GED","Advanced Degree",NA,0,NA,43.19,"1",FALSE,FALSE,4,12,"No","No","Yes","No",FALSE,TRUE,"<=75%",TRUE,NA,NA,"Associates/
Some Undergrad",2
"4559","Public","White","Two Parents",-0.67,"Some HS/GED","Some HS/GED",TRUE,90,35.351,30.8,"2",FALSE,FALSE,4,4,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,4,"Associates/
Some Undergrad",1
"4560","Public","AI/AN/Mixed","Single/Absent Parent",0.04,"Attend PS/Associate's","Bachelor's",TRUE,90,35.351,45.25,"3",FALSE,FALSE,5,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,7,8,"Associates/
Some Undergrad",2
"4561","Public","Black","Single/Absent Parent",-0.99,"Some HS/GED","Some HS/GED",TRUE,90,35.351,37.96,"3",FALSE,FALSE,4,4,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,4,"Associates/
Some Undergrad",1
"4562","Public","White","Two Parents",-0.82,"Attend PS/Associate's","Bachelor's",TRUE,90,35.351,57.82,"2",FALSE,FALSE,6,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,6,"Associates/
Some Undergrad",4
"4563","Public","White","Two Parents",-0.44,"Attend PS/Associate's","Bachelor's",FALSE,90,35.351,59.75,"2",FALSE,FALSE,6,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,6,8,"Associates/
Some Undergrad",4
"4564","Public","White","Two Parents",-0.14,"Some HS/GED",NA,TRUE,90,35.351,49.36,"1",FALSE,FALSE,4,7,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,7,"GED",2
"4565","Public","White","Two Parents",0.46,"Attend PS/Associate's","Advanced Degree",TRUE,90,35.351,55.71,"3",TRUE,FALSE,7,12,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",3
"4566","Public","White","Two Parents",0.03,"Attend PS/Associate's",NA,TRUE,90,35.351,40.99,"3",FALSE,FALSE,5,6,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,NA,"Associates/
Some Undergrad",1
"4567","Public","White","Two Parents",-0.02,"Attend PS/Associate's","Bachelor's",TRUE,90,35.351,53.72,"3",FALSE,FALSE,6,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,NA,8,"Associates/
Some Undergrad",3
"4568","Public","White","Single/Absent Parent",0.26,"Bachelors","Bachelor's",FALSE,90,35.351,57.37,NA,TRUE,NA,8,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,8,6,NA,3
"4569","Public","White","Two Parents",0.3,"Some HS/GED","Bachelor's",TRUE,90,35.351,65.06,"4",FALSE,TRUE,4,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,10,8,"Bachelors",4
"4570","Public","Hispanic","Single/Absent Parent",0.18,"Attend PS/Associate's","Advanced Degree",TRUE,90,35.351,48.17,"1",FALSE,FALSE,7,12,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,NA,"Associates/
Some Undergrad",2
"4571","Public","White","Two Parents",0.71,"Advanced Degree","Advanced Degree",TRUE,90,35.351,49.35,"3",FALSE,FALSE,10,12,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,8,4,"Associates/
Some Undergrad",2
"4572","Public","Hispanic","Two Parents",0.37,"Advanced Degree","Bachelor's",TRUE,90,35.351,39,NA,FALSE,NA,12,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,8,6,NA,1
"4573","Public","White","Single/Absent Parent",-0.66,"Attend PS/Associate's","Bachelor's",NA,90,35.351,31.18,NA,FALSE,NA,5,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,2,4,NA,1
"4574","Public","White","Two Parents",-0.21,"Attend PS/Associate's","Advanced Degree",TRUE,90,35.351,53.27,"3",FALSE,FALSE,6,10,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,10,8,"GED",3
"4575","Public","White","Two Parents",-1.28,"Some HS/GED","Bachelor's",TRUE,90,35.351,48.11,NA,FALSE,NA,4,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,NA,NA,2
"4576","Public","White","Two Parents",0.55,"Bachelors","Bachelor's",TRUE,90,35.351,41.04,"3",FALSE,FALSE,8,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,8,7,"Associates/
Some Undergrad",1
"4577","Public","Black","Two Parents",0.2,"Attend PS/Associate's","Advanced Degree",TRUE,90,35.351,50.44,"2",FALSE,FALSE,6,10,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,NA,6,"Associates/
Some Undergrad",3
"4578","Public","White","Two Parents",0.03,"Some HS/GED","Bachelor's",TRUE,90,35.351,44.12,"3",FALSE,FALSE,4,8,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,4,"Associates/
Some Undergrad",2
"4579","Public","Black","Two Parents",-1.18,"Some HS/GED","Advanced Degree",FALSE,90,35.351,38.95,"1",TRUE,FALSE,1,12,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,4,NA,"Associates/
Some Undergrad",1
"4580","Public","White","Two Parents",0.01,"Bachelors",NA,TRUE,90,35.351,62.59,"3",FALSE,FALSE,8,6,"Yes","No","No","No",TRUE,TRUE,"<=30%",FALSE,8,8,"Associates/
Some Undergrad",4
"4581","Public","Black","Two Parents",-0.31,"Attend PS/Associate's","Advanced Degree",NA,85,NA,41.99,"1",FALSE,FALSE,5,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,NA,"Associates/
Some Undergrad",1
"4582","Public",NA,"Single/Absent Parent",NA,NA,"Bachelor's",NA,85,NA,NA,"1",FALSE,FALSE,NA,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,4,"GED",NA
"4583","Public","White","Two Parents",-1.02,"Some HS/GED",NA,TRUE,85,NA,44.83,"1",TRUE,FALSE,1,6,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,NA,"Associates/
Some Undergrad",2
"4584","Public","Black","Two Parents",-1.41,"Some HS/GED","Advanced Degree",NA,85,NA,51.38,NA,FALSE,NA,1,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,NA,NA,3
"4585","Public","Black","Two Parents",0.41,"Attend PS/Associate's","Advanced Degree",NA,85,NA,44.81,"3",FALSE,TRUE,6,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,NA,"Bachelors",2
"4586","Public","White","Two Parents",-0.52,"Some HS/GED","Bachelor's",FALSE,85,NA,53.13,"2",FALSE,FALSE,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,7,"Associates/
Some Undergrad",3
"4587","Public","White","Two Parents",-0.25,"Some HS/GED","Bachelor's",TRUE,85,NA,41.74,NA,FALSE,NA,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,NA,NA,1
"4588","Public","White","Two Parents",0.35,"Attend PS/Associate's","Advanced Degree",FALSE,85,NA,61.17,"4",FALSE,TRUE,5,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,8,"Bachelors",4
"4589","Public","Black","Two Parents",0.13,"Attend PS/Associate's","Advanced Degree",NA,85,NA,39.23,"1",TRUE,FALSE,6,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,4,NA,"No GED",1
"4590","Public","White","Single/Absent Parent",-1.41,"Some HS/GED",NA,NA,85,NA,40.09,"2",TRUE,FALSE,4,6,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,6,"Associates/
Some Undergrad",1
"4591","Public","White","Two Parents",-1.54,"Some HS/GED","Advanced Degree",FALSE,85,NA,36.51,"1",TRUE,FALSE,4,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,6,"No GED",1
"4592","Public","White","Two Parents",-0.27,"Some HS/GED","Bachelor's",TRUE,85,NA,50.96,NA,FALSE,NA,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,8,NA,3
"4593","Public","Black","Single/Absent Parent",-0.78,"Some HS/GED","Bachelor's",NA,85,NA,38.1,"1",TRUE,FALSE,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,4,"GED",1
"4594","Public","Black","Single/Absent Parent",-0.34,"Attend PS/Associate's","Advanced Degree",NA,85,NA,40.83,"2",TRUE,FALSE,7,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,NA,"Associates/
Some Undergrad",1
"4595","Public","White","Two Parents",-0.75,"Attend PS/Associate's","Advanced Degree",FALSE,85,NA,46.15,"1",FALSE,FALSE,7,12,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,6,NA,"Associates/
Some Undergrad",2
"4596","Public","Black","Single/Absent Parent",-0.99,"Attend PS/Associate's","Advanced Degree",NA,85,NA,35.09,NA,FALSE,NA,5,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,7,NA,1
"4597","Public","Black","Single/Absent Parent",-0.85,"Some HS/GED","Bachelor's",TRUE,85,NA,46.54,"4",FALSE,TRUE,4,8,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,8,NA,"Bachelors",2
"4598","Public","Black","Single/Absent Parent",0.22,"Bachelors","Advanced Degree",TRUE,85,NA,44.19,"4",FALSE,TRUE,8,10,NA,NA,NA,NA,NA,NA,"<=50%",FALSE,NA,8,"Bachelors",2
